gt_secs,gt_nsecs,gt_position_x,gt_position_y,gt_position_z,gt_orientation_x,gt_orientation_y,gt_orientation_z,gt_orientation_w
1728930905,978349189,0.1333906501531601,0.001342289848253131,0.09517122805118561,-0.0006958102458156645,-3.5045308322878554e-05,0.7263144850730896,0.6873621344566345
1728930905,988344038,0.13261966407299042,0.0015328320441767573,0.09467855840921402,-0.0038104199338704348,0.005536619573831558,0.7318241000175476,0.681460440158844
1728930905,998074274,0.13272905349731445,0.0016857561422511935,0.09437406063079834,-0.002878384431824088,0.004209823906421661,0.7333817481994629,0.6797980070114136
1728930906,9478340,0.13280268013477325,0.001553722657263279,0.09469830244779587,-0.0034678997471928596,0.0043858736753463745,0.7312107682228088,0.6821287274360657
1728930906,19141505,0.13326144218444824,0.0015514102997258306,0.09438202530145645,-0.005164274945855141,-0.0004375373828224838,0.7315254807472229,0.6817944049835205
1728930906,29169589,0.13300353288650513,0.0016216717194765806,0.09480497986078262,-0.0017215388361364603,0.0019133618334308267,0.7312822341918945,0.6820700764656067
1728930906,38205033,0.13262225687503815,0.0016604696866124868,0.09504434466362,-0.003276434261351824,0.0054682474583387375,0.7291197180747986,0.6843563318252563
1728930906,48098175,0.13316214084625244,0.001524862484075129,0.0944266989827156,-0.008423692546784878,-0.0006469856016337872,0.7303963899612427,0.682971179485321
1728930906,58282710,0.13317182660102844,0.0014573201769962907,0.09415347874164581,-0.008788403123617172,-0.0020774086005985737,0.7308865785598755,0.6824392080307007
1728930906,68523112,0.13393621146678925,0.0014611268416047096,0.09479235112667084,-0.007111663930118084,-0.008363590575754642,0.7267411947250366,0.6868236660957336
1728930906,78367547,0.13326852023601532,0.001405032118782401,0.0938931480050087,-0.010588244535028934,-0.0036628430243581533,0.7305724620819092,0.6827432513237
1728930906,88275274,0.13303743302822113,0.0015646395040675998,0.09394925832748413,-0.007739652879536152,-0.00302520371042192,0.7339789271354675,0.6791214942932129
1728930906,98170139,0.1332297921180725,0.0015171212144196033,0.09391141682863235,-0.011225097812712193,-0.00404414301738143,0.7312994003295898,0.6819522976875305
1728930906,108065798,0.13323993980884552,0.0014411489246413112,0.09420513361692429,-0.009046623483300209,-0.00233067711815238,0.7304263710975647,0.6829275488853455
1728930906,118176822,0.133448526263237,0.0014858009526506066,0.09414789825677872,-0.010821630246937275,-0.0059363702312111855,0.7303342223167419,0.6829784512519836
1728930906,128157995,0.13297052681446075,0.0015897474950179458,0.09456375241279602,-0.004783099051564932,0.0022749858908355236,0.7303681373596191,0.6830332279205322
1728930906,138126524,0.13312609493732452,0.0016917819157242775,0.09476527571678162,-0.002129781059920788,0.0008340004133060575,0.7316750288009644,0.6816497445106506
1728930906,149094472,0.133344367146492,0.0015441726427525282,0.09458649158477783,-0.007636869791895151,-0.0008691425318829715,0.7300459742546082,0.683354914188385
1728930906,159484323,0.13333696126937866,0.0015264402609318495,0.09425202012062073,-0.0062967645935714245,-7.8210374340415e-05,0.7309954166412354,0.6823533773422241
1728930906,168232723,0.13276636600494385,0.001370069570839405,0.09470970928668976,-0.001626949175260961,0.006670522969216108,0.7296875715255737,0.6837463974952698
1728930906,178243420,0.13311593234539032,0.0015307953581213951,0.09448613226413727,-0.0072339558973908424,-0.00013371187378652394,0.7305595278739929,0.6828106045722961
1728930906,188137090,0.1331765055656433,0.0015985402278602123,0.09431461244821548,-0.0060363514348864555,-0.0017083912389352918,0.732416570186615,0.6808278560638428
1728930906,197961497,0.1331557333469391,0.0015387919265776873,0.09440305083990097,-0.006589431781321764,-2.747380676737521e-05,0.7309223413467407,0.6824288964271545
1728930906,209235173,0.1331193894147873,0.0014052262995392084,0.09444718807935715,-0.0064049046486616135,0.0006294643389992416,0.7302835583686829,0.6831138730049133
1728930906,218160687,0.13287420570850372,0.001580502139404416,0.09470818936824799,-0.002877163467928767,0.003734744619578123,0.7305401563644409,0.6828534007072449
1728930906,228277374,0.13369645178318024,0.0014850705629214644,0.0948910266160965,-0.0041798814199864864,-0.004161556717008352,0.7275810241699219,0.6859964728355408
1728930906,239365807,0.1329392045736313,0.0015737148933112621,0.09498504549264908,-0.0013088309206068516,0.0030332524329423904,0.7297413349151611,0.6837154626846313
1728930906,248101379,0.13380202651023865,0.0015575583092868328,0.09465383738279343,-0.0014996436657384038,-0.0017192388186231256,0.7308966517448425,0.6824843883514404
1728930906,258162259,0.13374219834804535,0.0014930324396118522,0.09476038813591003,-0.0012798445532098413,-0.0020394418388605118,0.7306952476501465,0.6826996207237244
1728930906,269183987,0.13382497429847717,0.001551088527776301,0.09592249244451523,-0.0007279901765286922,-0.0023823464289307594,0.7255669832229614,0.6881470084190369
1728930906,278401603,0.1341666877269745,0.001477851765230298,0.09524530172348022,-0.00503134448081255,-0.005296511575579643,0.728104293346405,0.6854275465011597
1728930906,289192991,0.13343113660812378,0.0013641127152368426,0.09463153779506683,-0.006264847703278065,-0.003155492013320327,0.7286644577980042,0.684834897518158
1728930906,299164161,0.13321124017238617,0.001347832498140633,0.09509601444005966,-0.00016921944916248322,0.001725484267808497,0.7267959713935852,0.6868512630462646
1728930906,308083888,0.13353756070137024,0.0013543061213567853,0.09476186335086823,-0.0036264120135456324,-0.002750827232375741,0.7271680235862732,0.6864443421363831
1728930906,318279838,0.1337922364473343,0.0016979685751721263,0.09551935642957687,-0.0030191089026629925,-0.005284387152642012,0.7274273037910461,0.686157763004303
1728930906,328334052,0.13398754596710205,0.001668729237280786,0.09517153352499008,-0.008323073387145996,-0.009404629468917847,0.7291892170906067,0.6841968894004822
