vio_secs,vio_nsecs,vio_position_x,vio_position_y,vio_position_z,vio_orientation_x,vio_orientation_y,vio_orientation_z,vio_orientation_w
1728939930,271576660,0.00037154919118620455,-0.00010168638254981488,-0.0006839084671810269,0.00012674183031147218,-4.2205677694251485e-05,3.124354500304298e-05,0.9999999701976772
1728939930,304943848,0.000336046185111627,-0.0001234817027579993,-0.0007371912361122668,0.00011903792708395367,-5.485396873097098e-05,3.374181712971491e-05,0.9999999925494194
1728939930,338310791,0.00037142427754588425,-0.00013267016038298607,-0.000803091679699719,0.00010489672500563207,-6.947899289041007e-05,3.529433187316605e-05,0.9999999925494194
1728939930,382799805,0.00036870205076411366,-0.0002024392451858148,-0.0007331740343943238,9.407102991587646e-05,-7.48783344411974e-05,4.510953988798305e-05,1.0000000074505806
1728939930,427288330,0.00036813298356719315,-0.0001551695168018341,-0.0007783581386320293,9.004771776532916e-05,-8.626282279389219e-05,4.512444172147245e-05,0.9999999925494194
1728939930,471777832,0.00043496652506291866,-0.0001765941851772368,-0.0008582646842114627,8.8926404052031e-05,-0.00010070949717827515,4.8890709512749986e-05,1.0000000074505806
1728939930,516266113,0.0004022221255581826,-0.00018827621534001082,-0.000844123016577214,9.249523282051086e-05,-0.000105343759059906,5.600973963737488e-05,1.0
1728939930,549632324,0.0003275607305113226,-0.00023869755386840552,-0.0008744375081732869,9.843893349170685e-05,-0.00011056289076805115,6.433576345443726e-05,1.0
1728939930,582998535,0.0004238800029270351,-0.00035065648262389004,-0.000817599764559418,0.00010817498049270347,-0.00010470114726350566,8.013285756210131e-05,0.9999999925494194
1728939930,616364502,0.00040633013122715056,-0.0004371260292828083,-0.0007785703637637198,0.00012323819192676388,-9.449198912450663e-05,9.61907215132618e-05,0.9999999925494194
1728939930,649730469,0.0003941046597901732,-0.0005276454612612724,-0.0007577347569167614,0.00013498263634715435,-8.457154161589657e-05,0.00011075940148173874,0.9999999850988387
1728939930,683096191,0.00037269448512233794,-0.0004707072221208364,-0.0007544062100350857,0.0001449247367301936,-7.563829478351991e-05,0.00010852655476724024,0.9999999925494194
1728939930,716461914,0.0003193129086866975,-0.0005214894190430641,-0.000735914334654808,0.0001559183013135068,-6.647408058102489e-05,0.00011258572423894497,0.9999999925494194
1728939930,749827393,0.0003193129086866975,-0.0005214894190430641,-0.000735914334654808,0.00015582144724790603,-6.6462906195608e-05,0.00011245906688150968,0.9999999701976772
1728939930,783192871,0.0002673638518899679,-0.0004461127973627299,-0.0006798817776143551,0.0001524090789617461,-6.281584594869385e-05,0.00010562688269655233,0.9999999850988387
1728939930,816558105,0.0003667797427624464,-0.0004098220379091799,-0.0007466744282282889,0.00013907347081711102,-7.412210217300211e-05,9.690597797790139e-05,0.9999999850988387
1728939930,849923096,0.00037774888915009797,-0.00042997911805287004,-0.0006783065036870539,0.00010613049301407863,-6.902962871618845e-05,9.23350446497273e-05,1.0000000074505806
1728939930,883288330,0.00032641811412759125,-0.00040389507194049656,-0.0006756937364116311,8.328072788775509e-05,-6.560934756405165e-05,8.747354214991288e-05,0.9999999925494194
1728939930,916653076,0.00032641811412759125,-0.00040389507194049656,-0.0006756942020729184,8.328072726726532e-05,-6.559491157531738e-05,8.744560182094574e-05,1.0
1728939930,950005859,0.0003698717919178307,-0.0003292123437859118,-0.0007158160442486405,7.191300445730242e-05,-6.844848445392016e-05,8.098036111131579e-05,0.9999999925494194
1728939930,994496094,0.00039396979263983667,-0.0003048662038054317,-0.000582712353207171,6.464123725891113e-05,-6.185472011566162e-05,7.461756467819214e-05,1.0
1728939931,38986084,0.0003353757201693952,-0.00025697797536849976,-0.0004894291632808745,5.854666320304072e-05,-5.8125705393041765e-05,6.904453142053682e-05,0.9999999850988387
1728939931,83476807,0.0002973182126879692,-0.00021300645312294364,-0.0004782435717061162,3.626942661605348e-05,-6.124377296301553e-05,6.213784264130773e-05,0.9999999925494194
1728939931,116843018,0.00030172712286002934,-0.00023101775150280446,-0.0004385487118270248,1.5079975465237549e-05,-6.0126186761100305e-05,6.0781837868284546e-05,0.999999977648258
1728939931,150210449,0.00025299927801825106,-0.0002949763147626072,-0.0005165906623005867,-7.364898865186431e-06,-6.246659858177156e-05,6.169825746343838e-05,1.0000000074505806
1728939931,194700439,0.0001718299463391304,-0.00024302657402586192,-0.0005072210333310068,-2.863258080731957e-05,-6.333365942040593e-05,5.21913163037402e-05,1.0000000149011612
1728939931,239189453,0.00020405928080435842,-0.00023744658392388374,-0.0005372441373765469,-4.8279762268066406e-05,-6.714463233947754e-05,4.151463508605957e-05,1.0
1728939931,283678223,0.0001454894372727722,-0.00016675864753779024,-0.0005080630071461201,-5.9201381659497454e-05,-6.183865434051562e-05,2.4974345974815293e-05,1.0000000074505806
1728939931,328167480,3.584592923289165e-05,-7.301995356101543e-05,-0.0004032328142784536,-7.045641488986898e-05,-4.8220157264022845e-05,5.252659281695937e-06,1.0000000074505806
1728939931,361533936,5.854783012182452e-05,-0.00014881757670082152,-0.0003376603126525879,-7.709767669439316e-05,-3.44766303896904e-05,3.069639205932617e-06,1.0
1728939931,383777588,6.927481445018202e-05,-0.00011647927749436349,-0.0003794268995989114,-7.528951335482661e-05,-3.0500814091408146e-05,-9.436160255699155e-06,1.0000000074505806
1728939931,417143799,0.00011462662951089442,-5.2261384553276e-05,-0.00031166578992269933,-8.359597933593407e-05,-1.21071933797956e-05,-2.7731060775137983e-05,1.0000000074505806
1728939931,450509766,0.00018484285101294518,-3.600429408834316e-05,-0.00025166955310851336,-9.347125818229274e-05,3.6358833042093863e-06,-3.816187353311573e-05,1.0000000074505806
1728939931,483875732,0.00016050467093009502,-1.451735442969948e-06,-0.00021718128118664026,-8.360669079129912e-05,2.4288892926938033e-05,-4.396587643001881e-05,0.9999999925494194
1728939931,506120117,0.0002602978202048689,-6.25794609732111e-06,-0.00011160429858136922,-7.649650797247887e-05,4.5851338654756546e-05,-4.439800977706909e-05,1.0
1728939931,539485840,0.00022835255367681384,2.135175691364566e-06,-8.605436596553773e-05,-6.878748536109924e-05,6.379187107086182e-05,-4.232674837112427e-05,1.0
1728939931,572851318,0.00019402572070248425,-0.00010863535135285929,-5.5149750551208854e-05,-6.492435980531841e-05,7.674843130073272e-05,-2.9064715125148854e-05,0.9999999925494194
1728939931,606216797,0.00014805750106461346,-0.00011512987839523703,-4.555149644147605e-05,-6.72489414699218e-05,9.19252647746394e-05,-2.4862587822416248e-05,0.9999999850988387
1728939931,661824951,0.00020374491577968001,-0.00022790796356275678,1.6427911759819835e-06,-7.313676232946487e-05,0.0001122280963676281,-1.4133751497669156e-05,0.9999999925494194
1728939931,695190186,0.00018209640984423459,-0.0001715932012302801,-1.2433770280040335e-06,-7.099658250808716e-05,0.00012023746967315674,-1.662038266658783e-05,1.0
1728939931,739677490,0.00018209640984423459,-0.0001715932012302801,-1.2433770280040335e-06,-7.09965819791214e-05,0.0001202482080906763,-1.6619451220188652e-05,1.0000000074505806
1728939931,784163330,0.0001441422791685909,-0.00020043618860654533,9.096134454011917e-05,-7.35707592006141e-05,0.00012674182842287168,-1.6659498462967555e-05,0.9999999850988387
1728939931,817528076,0.00010528760321903974,-0.0001200969927594997,9.57535085035488e-05,-8.662045066520907e-05,0.00012376159521759744,-2.4970621056635833e-05,0.9999999925494194
1728939931,862013672,-1.1928605090361089e-05,-5.101182614453137e-05,5.263103230390698e-05,-9.223818916437314e-05,0.00011827051815793693,-3.205239820558427e-05,0.9999999850988387
1728939931,884257080,-1.1928605090361089e-05,-5.101182614453137e-05,5.263103230390698e-05,-9.22009362608334e-05,0.00011827796873864488,-3.2059848786292213e-05,0.9999999850988387
1728939931,917621094,-2.5934998120646924e-05,-0.0001388583768857643,-5.686269287252799e-05,-9.1150404381013e-05,0.00011117756532397221,-2.3774803039056113e-05,0.9999999850988387
1728939931,950985352,-1.1736140550056007e-05,-0.00025272610946558416,-1.707935007289052e-05,-9.072199531437453e-05,0.00012207403869982092,-1.10119582042989e-05,0.9999999925494194
1728939931,983859863,-2.5729350454639643e-06,-0.0003057970607187599,-2.6983037969330326e-05,-7.950980275504144e-05,0.00013294071058139734,-1.0095536784049397e-06,0.9999999925494194
1728939932,6198730,-3.7311360756575596e-07,-0.00029659789288416505,9.673336171545088e-05,-5.3491443794156934e-05,0.00014839321485454748,1.9744038728952695e-06,0.9999999925494194
1728939932,39708740,9.892730304272845e-05,-0.00036709074629470706,0.00020872577442787588,-1.0209158367191509e-05,0.0001662820627177377,8.836388851296573e-06,0.9999999701976772
1728939932,73219727,3.259304503444582e-05,-0.0002993853413499892,0.00021440967975649983,2.2754073482067493e-05,0.00017537642531657857,3.824010548353353e-06,0.9999999850988387
1728939932,117902832,9.007148037198931e-05,-0.0003204286622349173,0.000266304356046021,5.964189901147558e-05,0.0001895781648809798,3.5017729588249246e-07,0.999999977648258
1728939932,140243896,9.007148037198931e-05,-0.0003204286622349173,0.000266304356046021,5.967170088994059e-05,0.00018955953701674252,3.5390258362744136e-07,0.9999999850988387
1728939932,173757080,9.007148037198931e-05,-0.0003204286622349173,0.000266304356046021,5.970150276796149e-05,0.00018958561263669738,3.5017729066444403e-07,0.9999999925494194
1728939932,207271240,4.404756327858195e-05,-0.00019803555915132165,0.0002751412393990904,5.2407617530340226e-05,0.00019620359236305348,-1.3124197917047114e-05,0.9999999850988387
1728939932,229614746,1.5255800462909974e-05,-0.00014447234570980072,0.0002316787577001378,3.2879412909137005e-05,0.0001998869746898184,-2.58162623453795e-05,0.999999977648258
1728939932,274301758,9.616553143132478e-05,-7.064326928230003e-05,0.00032542008557356894,4.317611552423497e-06,0.00021540839706529077,-5.0408999631009996e-05,0.999999977648258
1728939932,307818359,0.00018135551363229752,-5.175430123927072e-05,0.00040093305869959295,-1.4562160210673821e-05,0.00022649439726753236,-6.654113729420717e-05,0.9999999701976772
1728939932,341335449,0.00015630217967554927,5.9991398302372545e-05,0.00036254621227271855,-3.297202154538101e-05,0.00022508158087973548,-8.95652946700244e-05,0.9999999701976772
1728939932,374853516,9.618918556952849e-05,0.00013522141671273857,0.00034790628706105053,-3.889203158524704e-05,0.0002258211657588445,-0.0001063809091778396,0.999999977648258
1728939932,408372559,0.00015934502880554646,0.00016864134522620589,0.00033582793548703194,-3.847852463956253e-05,0.00022322033265889692,-0.00011957175221880538,0.9999999701976772
